-2812,2477,-7532,-3077,-7139,2145,-1151,-1299,-2437,-5821,-2083,-7417,-6703,-7245
0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-14,39,6,-1,0,-1,-23,9,7,-14,20,5,13
-27,100,4,6,34,-191,-30,-80,145,65,46,-21,-25,-37
-9,-209,-924,-166,-248,1051,268,901,-1052,-781,-639,-825,161,457
-543,405,1807,291,612,-2106,-632,-1761,2144,1866,2183,2271,-534,-1684
-301,-209,-1521,-199,-195,1405,151,1479,-1463,-712,261,-609,-46,-309
-403,-356,-701,-149,-118,725,156,1126,-568,-460,521,-51,-140,-559
-374,-178,-444,-49,-1,452,40,564,-472,-107,719,236,-227,-732
-352,-203,-414,-76,-36,410,0,600,-418,-131,721,193,-142,-635
-351,-238,-533,-140,-51,589,6,795,-458,-165,692,188,-85,-589
-370,-198,-455,-95,-17,442,38,632,-467,-163,679,200,-184,-671
-372,-141,-549,4,8,558,60,433,-479,-148,680,217,-240,-751
-363,-181,-482,-35,-25,405,45,634,-473,-162,684,225,-173,-668
-350,-248,-427,-149,-65,276,19,811,-470,-196,668,236,-81,-580
-354,-237,-546,-120,-53,689,13,573,-469,-178,667,286,-146,-703
-364,-152,-495,-56,-11,568,44,493,-475,-129,695,341,-209,-742
-368,-118,-468,66,69,-892,86,771,-474,-149,679,338,-170,-555
-351,-212,-357,-81,-53,100,25,638,-476,-147,701,369,-123,-698
-373,-273,-467,-170,-125,1963,2,631,-459,-248,605,326,-191,-766
-354,-164,-193,-121,33,-1616,78,341,-442,-136,675,490,-151,-569
-360,-126,19,3,64,-1032,65,385,-449,-77,722,577,-166,-681
-358,-195,14,-154,-67,-364,-21,319,-428,-128,691,548,-161,-816
-373,-228,-54,-224,-50,-386,54,515,-426,-239,593,407,-178,-575
-365,-217,94,-144,-10,-394,66,485,-390,-170,646,542,-139,-550
-347,-217,133,-183,-87,-450,-41,277,-417,-100,712,587,-157,-829
-365,-205,79,-182,-57,-446,-10,311,-402,-164,669,550,-228,-866
-357,-220,-43,-184,-54,-376,34,543,-413,-181,642,721,-135,-621
-339,-144,155,-54,39,-203,87,595,-425,-152,686,-476,-163,-617
-360,-176,-711,-80,0,-500,53,497,-426,-150,668,1068,-231,-753
-356,-246,-538,-155,-99,-275,-18,461,-430,-149,672,541,-180,-711
-349,-227,-227,-133,-98,-39,-22,558,-433,-132,687,-143,-129,-632
-360,-109,-255,-30,68,74,104,574,-423,-187,647,801,-222,-770
-354,-153,-152,21,46,-261,101,627,-414,-149,685,443,-224,-699
-355,-212,-71,-110,-68,313,2,687,-369,-139,657,597,-82,-635
-353,-179,-504,-53,-42,46,20,566,-469,-124,693,522,-175,-711
-356,-192,-249,-68,-13,191,50,642,-483,-153,672,483,-158,-695
-358,-191,-528,-64,-17,155,46,634,-483,-159,666,279,-174,-698
-358,-200,-433,-68,-22,173,48,645,-512,-171,658,615,-154,-698
-355,-184,-389,-56,-17,161,46,626,-483,-154,679,486,-162,-696
-357,-186,-389,-55,-8,193,54,644,-496,-174,657,846,-146,-715
-354,-188,-490,-57,-17,169,49,634,-467,-180,671,508,-158,-703
-348,-178,-341,-52,-23,182,51,653,-459,-177,685,426,-140,-690
-357,-206,-147,-90,-34,199,41,657,-411,-165,679,488,-141,-697
-331,-216,-291,-238,-217,-11,-102,508,-515,-100,710,428,-104,-657
-356,-169,-338,39,92,446,77,655,-485,-368,343,-100,-187,-706
-344,-180,-475,-152,-84,423,30,608,-486,-428,269,-266,-173,-691
-350,-177,-451,-23,-21,444,37,631,-496,-417,344,-207,-183,-692
-353,-189,-415,-30,-10,454,45,644,-498,-430,346,-209,-189,-696
-294,-181,-395,-17,-10,456,51,643,-440,-466,330,-241,-161,-679
-415,-180,-307,-28,1,434,54,649,-660,-375,480,-22,-191,-694
-348,-180,-126,-28,-8,377,39,628,-501,-300,634,105,-167,-698
-366,-194,-72,-38,-16,395,43,624,-500,-268,648,166,-179,-707
-329,-191,42,-31,-15,411,49,633,-429,-291,672,144,-166,-687
-332,-184,132,-25,-15,401,33,625,-376,-275,677,165,-159,-698
-345,-189,148,-37,-14,421,33,620,-371,-287,683,162,-181,-700
-308,-204,169,-36,-41,478,23,611,-480,-325,642,73,-156,-681
-354,-184,225,-15,-4,542,38,621,-395,-268,686,184,-170,-700
-350,-188,233,-22,-10,464,44,628,-402,-237,693,261,-166,-700
-310,-193,237,-17,-6,510,40,630,-393,-220,669,290,-138,-656
-355,-187,241,-13,-1,478,45,637,-407,-237,681,307,-170,-704
-328,-200,240,-25,-16,493,38,628,-388,-208,674,319,-137,-639
-385,-167,100,-54,15,1006,174,1135,-528,-404,589,12,-219,-786
-334,-205,155,-19,-52,304,-38,501,-160,-228,738,166,-144,-622
-328,-191,126,-24,-21,548,46,778,-370,-279,673,125,-153,-676
-338,-185,139,-18,-13,571,45,767,-383,-291,670,135,-176,-706
-362,-179,137,-23,-15,563,39,751,-365,-277,688,153,-178,-689
-317,-185,141,-26,-14,549,42,776,-384,-270,667,162,-144,-666
-348,-189,157,-27,-14,579,38,774,-389,-267,682,184,-167,-693
-341,-186,156,-33,-6,558,47,761,-374,-252,676,242,-162,-688
-353,-186,142,-32,-11,536,39,724,-374,-243,683,263,-169,-712
-318,-185,116,-37,-14,537,49,744,-379,-241,674,258,-156,-671
-331,-191,98,-32,-11,526,47,785,-388,-265,665,247,-165,-698
-368,-187,80,-34,-11,557,40,723,-368,-252,704,268,-171,-695
-309,-195,46,-39,-20,455,30,762,-394,-247,651,231,-145,-663
-356,-186,26,-32,-19,536,35,724,-413,-271,669,216,-169,-707
-364,-188,-7,-35,-14,583,36,772,-432,-287,684,196,-173,-703
-329,-189,-36,-34,-14,562,46,751,-425,-289,679,175,-160,-675
-342,-184,-73,-36,-12,578,50,774,-434,-303,662,164,-168,-689
-353,-184,-69,-41,-17,530,32,737,-411,-294,696,161,-178,-712
-321,-193,-96,-41,-10,562,45,775,-441,-301,654,150,-156,-663
-351,-190,-92,-36,-12,535,44,767,-398,-327,681,138,-186,-721
-334,-188,-97,-39,-16,555,38,756,-434,-292,677,155,-150,-658
-327,-188,-111,-33,-19,557,47,794,-435,-336,646,115,-169,-695
-386,-186,-102,-38,-9,537,38,760,-408,-316,695,133,-187,-706
-306,-188,-95,-38,-16,576,42,779,-439,-313,642,113,-146,-654
-370,-190,-76,-39,-17,537,42,784,-419,-330,666,101,-185,-714
-346,-194,-21,-57,-22,529,23,747,-407,-236,707,234,-162,-663
-336,-180,-42,-47,-22,537,45,769,-402,-247,677,305,-173,-715
-328,-151,-212,26,13,539,91,800,-386,-350,641,127,-166,-691
-385,-199,63,-61,-20,520,30,726,-276,-184,695,418,-190,-717
-337,-182,-2,-35,-14,516,56,762,-364,-221,655,321,-159,-665
-335,-191,49,-60,-30,497,24,731,-333,-185,689,395,-168,-706
-363,-188,56,-61,-17,454,33,692,-331,-163,713,428,-176,-685
-313,-202,-16,-70,-31,465,26,747,-321,-185,666,392,-154,-666
-332,-177,-103,-63,-4,296,32,728,-318,-203,680,382,-163,-692
-382,-188,-164,-73,-23,396,32,730,-351,-196,693,385,-186,-697
-330,-189,-174,-66,-20,400,27,766,-373,-191,689,386,-157,-679
-361,-190,-195,-69,-13,415,42,743,-371,-216,682,371,-186,-715
-336,-187,-193,-66,-25,399,30,765,-341,-187,691,385,-156,-672
-334,-186,-170,-66,-18,375,31,686,-352,-198,689,386,-157,-684
-319,-193,-201,-67,-16,429,36,762,-362,-204,673,393,-156,-673
-381,-190,-166,-67,-17,408,41,758,-359,-216,698,391,-197,-730
-316,-196,-162,-75,-28,420,37,772,-349,-206,661,390,-153,-671
-370,-186,-127,-65,-14,402,30,713,-318,-201,698,409,-192,-714
-314,-200,-134,-69,-20,412,28,761,-280,-188,681,417,-149,-661
-357,-188,-156,-69,-21,405,41,762,-353,-224,677,394,-183,-721
-346,-185,-143,-62,-13,433,21,748,-292,-185,697,415,-155,-666
-311,-186,-153,-62,-14,426,32,736,-332,-196,668,390,-151,-669
-377,-197,-163,-65,-20,411,35,742,-357,-186,698,398,-177,-693
-325,-185,-168,-57,-17,389,30,747,-336,-207,673,380,-154,-682
-356,-189,-165,-64,-20,426,25,745,-349,-176,715,406,-168,-683
-340,-184,-170,-63,-11,397,19,729,-357,-206,685,389,-165,-704
-304,-193,-188,-66,-19,430,38,774,-327,-202,664,406,-143,-655
-376,-192,-178,-58,-20,427,36,755,-354,-217,679,400,-187,-712
-337,-192,-191,-66,-16,426,39,776,-342,-202,676,412,-149,-658
-369,-190,-193,-58,-18,427,44,755,-382,-218,678,406,-187,-716
-310,-196,-193,-67,-24,405,38,757,-299,-203,671,408,-146,-662
-374,-194,-201,-65,-14,433,38,735,-365,-209,700,424,-182,-703
